,identifier,title,tokensCombined,mainTopic
164,http://arxiv.org/abs/1301.5293,Approximately counting semismooth integers,"['approxim', 'count', 'semismooth', 'integ', 'integ', 'semismooth', 'integ', 'prime', 'divisor', 'prime', 'arg', 'quantiti', 'semismooth', 'integ', 'util', 'modern', 'integ', 'factor', 'algorithm', 'number', 'field', 'siev', 'incorpor', 'call', 'larg', 'prime', 'variant', 'thu', 'use', 'factor', 'practition', 'abl', 'estim', 'valu', 'psi(x', 'number', 'semismooth', 'integ', 'better', 'algorithm', 'paramet', 'minim', 'run', 'time', 'week', 'month', 'cluster', 'supercomput', 'paper', 'explor', 'sever', 'algorithm', 'approxim', 'psi(x', 'use', 'gener', 'buchstab', 'ident', 'numer', 'integr']",11
165,http://arxiv.org/abs/1301.5522,On Gaussian Half-Duplex Relay Networks,"['gaussian', 'half', 'duplex', 'relay', 'network', 'paper', 'consid', 'gaussian', 'relay', 'network', 'sourc', 'transmit', 'messag', 'sink', 'termin', 'help', 'relay', 'node', 'relay', 'work', 'half', 'duplex', 'mode', 'sens', 'transmit', 'receiv', 'time', 'case', 'relay', 'gener', 'degre', 'freedom', 'character', 'first', 'shown', 'capac', 'achiev', 'within', 'constant', 'regardless', 'actual', 'valu', 'channel', 'paramet', 'differ', 'achiev', 'scheme', 'present', 'either', 'determinist', 'random', 'switch', 'relay', 'node', 'shown', 'random', 'switch', 'gener', 'achiev', 'higher', 'rate', 'determinist', 'switch', 'case', 'relay', 'shown', 'gener', 'degre', 'freedom', 'obtain', 'solv', 'linear', 'program', 'capac', 'achiev', 'within', 'constant', 'log(', 'decreas', 'consid', 'structur', 'network', 'exampl', 'diamond', 'network']",0
166,http://arxiv.org/abs/1301.7023,The Capacity of Adaptive Group Testing,"['capac', 'adapt', 'group', 'test', 'defin', 'capac', 'group', 'test', 'problem', 'deduc', 'bound', 'capac', 'varieti', 'noisi', 'model', 'base', 'capac', 'equival', 'noisi', 'commun', 'channel', 'noiseless', 'adapt', 'group', 'test', 'prove', 'inform', 'theoret', 'lower', 'bound', 'tighten', 'bound', 'chan', 'combin', 'perform', 'analysi', 'version', 'hwang', 'adapt', 'group', 'test', 'algorithm', 'order', 'deduc', 'capac', 'noiseless', 'erasur', 'group', 'test', 'model']",14
167,http://arxiv.org/abs/1302.1211,Quantum Lyapunov Control Based on the Average Value of an Imaginary   Mechanical Quantity,"['quantum', 'lyapunov', 'control', 'base', 'averag', 'valu', 'imaginari', 'mechan', 'quantiti', 'converg', 'close', 'quantum', 'system', 'degener', 'case', 'desir', 'target', 'state', 'use', 'quantum', 'lyapunov', 'control', 'base', 'averag', 'valu', 'imaginari', 'mechan', 'quantiti', 'studi', 'basi', 'exist', 'method', 'ensur', 'singl', 'control', 'hamiltonian', 'system', 'converg', 'toward', 'design', 'control', 'law', 'make', 'multi', 'control', 'hamiltonian', 'system', 'converg', 'desir', 'target', 'state', 'converg', 'control', 'system', 'prove', 'converg', 'desir', 'target', 'state', 'analyz', 'make', 'condit', 'converg', 'target', 'state', 'satisfi', 'prove', 'analyz', 'numer', 'simul', 'three', 'level', 'system', 'degenr', 'case', 'transfer', 'form', 'initi', 'eigenst', 'target', 'superposit', 'state', 'studi', 'verifi', 'effect', 'propos', 'control', 'method']",5
168,http://arxiv.org/abs/1302.2279,Expressing Second-order Sentences in Intuitionistic Dependence Logic,"['express', 'second', 'order', 'sentenc', 'intuitionist', 'depend', 'logic', 'intuitionist', 'depend', 'logic', 'introduc', 'abramski', 'vaananen', 'variant', 'depend', 'logic', 'gener', 'construct', 'hodg', '(trump)', 'team', 'semant', 'proven', 'translat', 'intuitionist', 'depend', 'logic', 'sentenc', 'second', 'order', 'logic', 'sentenc', 'paper', 'prove', 'direct', 'also', 'true', 'therefor', 'intuitionist', 'depend', 'logic', 'equival', 'second', 'order', 'logic', 'level', 'sentenc']",16
169,http://arxiv.org/abs/1302.4118,Target Estimation in Colocated MIMO Radar via Matrix Completion,"['target', 'estim', 'coloc', 'mimo', 'radar', 'matrix', 'complet', 'consid', 'coloc', 'mimo', 'radar', 'scenario', 'receiv', 'antenna', 'forward', 'measur', 'fusion', 'center', 'base', 'receiv', 'data', 'fusion', 'center', 'formul', 'matrix', 'use', 'target', 'paramet', 'estim', 'receiv', 'antenna', 'sampl', 'target', 'return', 'nyquist', 'rate', 'assum', 'receiv', 'antenna', 'target', 'data', 'matrix', 'fusion', 'center', 'rank', 'receiv', 'antenna', 'send', 'fusion', 'center', 'small', 'number', 'sampl', 'along', 'sampl', 'index', 'receiv', 'data', 'matrix', 'miss', 'element', 'correspond', 'sampl', 'forward', 'certain', 'condit', 'matrix', 'complet', 'techniqu', 'appli', 'recov', 'full', 'receiv', 'data', 'matrix', 'use', 'conjunct', 'array', 'process', 'techniqu', 'music', 'obtain', 'target', 'inform', 'numer', 'result', 'indic', 'good', 'target', 'recoveri', 'achiev', 'occup', 'receiv', 'data', 'matrix']",3
170,http://arxiv.org/abs/1302.4808,Verifying the Consistency of Remote Untrusted Services with   Conflict-Free Operations,"['verifi', 'consist', 'remot', 'untrust', 'servic', 'conflict', 'free', 'oper', 'group', 'mutual', 'trust', 'client', 'outsourc', 'comput', 'servic', 'remot', 'server', 'fulli', 'trust', 'subject', 'attack', 'client', 'commun', 'like', 'verifi', 'correct', 'remot', 'comput', 'consist', 'server', 'respons', 'paper', 'present', 'conflict', 'free', 'oper', 'verif', 'protocol', '(cop)', 'ensur', 'lineariz', 'server', 'correct', 'preserv', 'fork', 'lineariz', 'case', 'client', 'observ', 'oper', 'consist', 'sens', 'oper', 'oper', 'client', 'lineariz', 'server', 'fork', 'client', 'hide', 'oper', 'client', 'never', 'oper', 'support', 'wait', 'free', 'client', 'oper', 'sens', 'execut', 'correct', 'server', 'conflict', 'oper', 'without', 'wait', 'client', 'allow', 'parallel', 'earlier', 'protocol', 'conflict', 'aris', 'oper', 'caus', 'subsequ', 'oper', 'produc', 'differ', 'output', 'valu', 'client', 'run', 'paper', 'give', 'precis', 'model', 'guarante', 'includ', 'formal', 'analysi', 'achiev']",14
171,http://arxiv.org/abs/1302.5906,Achieving AWGN Channel Capacity With Lattice Gaussian Coding,"['achiev', 'awgn', 'channel', 'capac', 'lattic', 'gaussian', 'code', 'propos', 'code', 'scheme', 'use', 'lattic', 'achiev', 'frac', 'log(', 'snr)', 'capac', 'addit', 'white', 'gaussian', 'nois', '(awgn)', 'channel', 'lattic', 'decod', 'signal', 'nois', 'ratio', 'scheme', 'appli', 'discret', 'gaussian', 'distribut', 'awgn', 'good', 'lattic', 'otherwis', 'requir', 'shape', 'lattic', 'dither', 'thu', 'significantli', 'simplifi', 'default', 'lattic', 'code', 'scheme', 'erez', 'zamir', 'involv', 'quantiz', 'good', 'lattic', 'well', 'awgn', 'good', 'lattic', 'use', 'flat', 'factor', 'show', 'error', 'probabl', 'propos', 'scheme', 'minimum', 'mean', 'squar', 'error', '(mmse)', 'lattic', 'decod', 'almost', 'erez', 'zamir', 'rate', 'awgn', 'channel', 'capac', 'introduc', 'notion', 'good', 'constel', 'carri', 'almost', 'mutual', 'inform', 'continu', 'gaussian', 'input', 'also', 'address', 'implement', 'gaussian', 'shape', 'propos', 'lattic', 'gaussian', 'code', 'scheme']",16
172,http://arxiv.org/abs/1302.6325,"""A Note on """"A polynomial-time algorithm for global value numbering""""""","['note', 'polynomi', 'time', 'algorithm', 'global', 'valu', 'number', 'global', 'valu', 'numbering(gvn)', 'popular', 'method', 'detect', 'redund', 'comput', 'polynomi', 'time', 'algorithm', 'present', 'gulwani', 'necula(', 'present', 'limit', 'algorithm', 'detect', 'certain', 'kind', 'redund', 'done', 'use', 'algorithm', 'first', 'concern', 'algorithm', 'detect', 'instanc', 'classic', 'global', 'common', 'subexpress', 'second', 'concern', 'detect', 'redund', 'local', 'valu', 'number', 'algorithm', 'detect', 'suggest', 'improv', 'enabl', 'algorithm', 'detect', 'kind', 'redund', 'well']",18
173,http://arxiv.org/abs/1303.0730,Diagonalizing by Fixed-Points,"['diagon', 'fix', 'point', 'univers', 'schema', 'diagon', 'popular', 'yanofski', 'exist', '(diagonol', 'contradictory)', 'object', 'impli', 'exist', 'fix', 'point', 'certain', 'function', 'shown', 'mani', 'self', 'referenti', 'paradox', 'diagon', 'prove', 'theorem', 'schema', 'theorem', 'univers', 'schema', 'diagon', 'euclid', 'theorem', 'infinitud', 'prime', 'proof', 'boolo', 'cantor', 'theorem', 'equinumeros', 'powerset', 'linear', 'tempor', 'logic', 'show', 'exist', 'fix', 'point', 'logic', 'whose', 'proof', 'resembl', 'argument', 'yablo', 'paradox', 'thu', 'yablo', 'paradox', 'turn', 'first', 'time', 'genuin', 'mathematico', 'logic', 'theorem', 'framework', 'linear', 'tempor', 'logic', 'diagon', 'schema', 'paper', 'use', 'proof', 'also', 'shown', 'priest', 'inclosur', 'schema', 'univers', 'diagon', 'fix', 'point', 'schema', 'also', 'show', 'exist', 'domin', '(ackermann', 'like)', 'function', '(which', 'domin', 'given', 'countabl', 'function', 'like', 'primit', 'recursives)', 'use', 'schema']",12
174,http://arxiv.org/abs/1303.0926,Injectivity w.r.t. Distribution of Elements in the Compressed Sequences   Derived from Primitive Sequences over $Z/p^eZ$,"['inject', 'distribut', 'element', 'compress', 'sequenc', 'deriv', 'primit', 'sequenc', 'prime', 'integ', 'sigma(x)', 'primit', 'polynomi', 'degre', 'sigma(x)', 'primit', 'linear', 'recur', 'sequenc', 'gener', 'sigma(x)', 'compress', 'varphi', 'natur', 'induc', 'varphi', 'sigma(x)', 'subset', 'imag', 'varphi', 'varphi', 'call', 'inject', 'uniform', 'distribut', 'element', 'compress', 'sequenc', 'impli', 'inform', 'origin', 'primit', 'sequenc', 'correspond', 'least', 'primit', 'polynomi', 'degre', 'clear', 'criterion', 'varphi', 'obtain', 'decid', 'whether', 'varphi', 'inject', 'uniform', 'major', 'map', 'induc', 'inject', 'map', 'sigma(x)', 'furthermor', 'suffici', 'condit', 'varphi', 'given', 'ensur', 'inject', 'varphi', 'uniform', 'follow', 'suffici', 'condit', 'sigma(x)', 'strongli', 'primit', 'compress', 'varphi(x)', 'permut', 'polynomi', 'mathbb', 'varphi', 'inject', 'uniform', 'emptyset', 'subset', 'mathbb', 'moreov', 'give', 'three', 'specif', 'famili', 'compress', 'map', 'induc', 'inject', 'map', 'sigma(x)']",2
175,http://arxiv.org/abs/1303.2054,Mining Representative Unsubstituted Graph Patterns Using Prior   Similarity Matrix,"['mine', 'repres', 'unsubstitut', 'graph', 'pattern', 'use', 'prior', 'similar', 'matrix', 'power', 'techniqu', 'studi', 'protein', 'structur', 'look', 'recurr', 'fragment', '(also', 'call', 'substructur', 'spatial', 'motifs)', 'pattern', 'character', 'protein', 'studi', 'emerg', 'trend', 'consist', 'pars', 'protein', 'three', 'dimension', 'structur', 'graph', 'amino', 'acid', 'henc', 'search', 'recurr', 'spatial', 'motif', 'formul', 'process', 'frequent', 'subgraph', 'discoveri', 'subgraph', 'repres', 'spatial', 'motif', 'scope', 'sever', 'effici', 'approach', 'frequent', 'subgraph', 'discoveri', 'propos', 'literatur', 'howev', 'discov', 'frequent', 'subgraph', 'larg', 'effici', 'analyz', 'explor', 'process', 'paper', 'propos', 'novel', 'pattern', 'select', 'approach', 'shrink', 'larg', 'number', 'discov', 'frequent', 'subgraph', 'select', 'repres', 'one', 'exist', 'pattern', 'select', 'approach', 'exploit', 'domain', 'knowledg', 'approach', 'incorpor', 'evolutionari', 'inform', 'amino', 'acid', 'defin', 'substitut', 'matric', 'order', 'select', 'repres', 'subgraph', 'show', 'effect', 'approach', 'number', 'real', 'dataset', 'result', 'issu', 'experi', 'show', 'approach', 'abl', 'consider', 'decreas', 'number', 'motif', 'enhanc', 'interesting']",6
176,http://arxiv.org/abs/1303.3235,On the Entropy of Couplings,"['entropi', 'coupl', 'paper', 'gener', 'properti', 'shannon', 'inform', 'measur', 'investig', 'set', 'probabl', 'distribut', 'restrict', 'margin', 'certain', 'optim', 'problem', 'associ', 'function', 'shown', 'hard', 'special', 'case', 'found', 'essenti', 'inform', 'theoret', 'restat', 'well', 'known', 'comput', 'problem', 'subset', 'partit', 'notion', 'minimum', 'entropi', 'coupl', 'introduc', 'relev', 'demonstr', 'inform', 'theoret', 'comput', 'statist', 'context', 'famili', 'pseudometr', 'space', 'discret', 'probabl', 'distributions)', 'defin', 'coupl', 'studi', 'particular', 'relat', 'total', 'variat', 'distanc', 'character', 'condit', 'entropi', 'given']",17
177,http://arxiv.org/abs/1303.5613,Network Detection Theory and Performance,"['network', 'detect', 'theori', 'perform', 'network', 'detect', 'import', 'capabl', 'mani', 'area', 'appli', 'research', 'data', 'repres', 'graph', 'entiti', 'relationship', 'oftentim', 'object', 'interest', 'rel', 'small', 'subgraph', 'enorm', 'potenti', 'uninterest', 'background', 'aspect', 'character', 'network', 'detect', 'data', 'problem', 'graph', 'partit', 'network', 'discoveri', 'major', 'research', 'area', 'last', 'year']",10
178,http://arxiv.org/abs/1303.5678,Interference alignment for the MIMO interference channel,"['interfer', 'align', 'mimo', 'interfer', 'channel', 'studi', 'vector', 'space', 'interfer', 'align', 'mimo', 'interfer', 'channel', 'time', 'frequenc', 'divers', 'symbol', 'extens', 'prove', 'necessari', 'suffici', 'condit', 'align', 'particular', 'character', 'feasibl', 'align', 'symmetr', 'three', 'user', 'channel', 'user', 'transmit', 'along', 'dimens', 'transmitt', 'antenna', 'receiv', 'antenna', 'well', 'feasibl', 'align', 'fulli', 'symmetr', 'channel', 'arbitrari', 'number', 'user', 'implic', 'result', 'total', 'degre', 'freedom', 'avail', 'user', 'interfer', 'channel', 'use', 'spatial', 'divers', 'multipl', 'antenna', 'sharp', 'contrast', 'degre', 'freedom', 'shown', 'possibl', 'cadamb', 'jafar', 'arbitrarili', 'larg', 'time', 'frequenc', 'divers', 'move', 'beyond', 'question', 'feasibl', 'addit', 'discuss', 'comput', 'number', 'solut', 'use', 'schubert', 'calculu', 'case', 'finit', 'number', 'solut']",0
179,http://arxiv.org/abs/1303.7037,Parameterized Complexity of Discrete Morse Theory,"['parameter', 'complex', 'discret', 'mors', 'theori', 'optim', 'mors', 'match', 'reveal', 'essenti', 'structur', 'cell', 'complex', 'lead', 'power', 'tool', 'studi', 'discret', 'geometr', 'object', 'particular', 'discret', 'manifold', 'howev', 'match', 'known', 'hard', 'comput', 'manifold', 'reduct', 'eras', 'problem', 'refin', 'studi', 'complex', 'problem', 'relat', 'discret', 'mors', 'theori', 'term', 'parameter', 'complex', 'hand', 'prove', 'eras', 'problem', 'complet', 'natur', 'paramet', 'hand', 'propos', 'algorithm', 'comput', 'optim', 'mors', 'match', 'triangul', 'manifold', 'fix', 'paramet', 'tractabl', 'treewidth', 'bipartit', 'graph', 'repres', 'adjac', 'simplex', 'algorithm', 'also', 'show', 'fix', 'paramet', 'tractabl', 'problem', 'eras', 'maximum', 'altern', 'cycl', 'free', 'match', 'show', 'result', 'also', 'true', 'treewidth', 'dual', 'graph', 'triangul', 'manifold', 'bound', 'investig', 'respect', 'treewidth', 'simplici', 'gener', 'triangul', 'manifold']",18
180,http://arxiv.org/abs/1304.0912,Structures Without Scattered-Automatic Presentation,"['structur', 'without', 'scatter', 'automat', 'present', 'bruyer', 'carton', 'lift', 'notion', 'finit', 'automata', 'read', 'infinit', 'word', 'finit', 'automata', 'read', 'word', 'shape', 'arbitrari', 'linear', 'order', 'automata', 'finit', 'word', 'use', 'repres', 'infinit', 'structur', 'call', 'word', 'automat', 'structur', 'analog', 'linear', 'order', 'class', 'automat', 'structur', 'paper', 'prove', 'follow', 'limit', 'class', 'automat', 'structur', 'fix', 'finit', 'condens', 'rank', 'alpha', 'firstli', 'scatter', 'linear', 'order', 'finit', 'condens', 'rank', 'omega', 'alpha', 'alpha', 'automat', 'particular', 'everi', 'automat', 'ordin', 'omega', 'omega', 'alpha', 'secondli', 'provid', 'bound', '(ordinal)', 'height', 'well', 'found', 'order', 'tree', 'automat', 'alpha', 'finit', 'ordin', 'height', 'tree', 'bound', 'omega', 'alpha', 'separ', 'class', 'tree', 'automat', 'structur', 'automat', 'structur', 'ordin', 'countabl', 'atomless', 'boolean', 'algebra', 'known', 'tree', 'automat', 'show', 'automat']",7
181,http://arxiv.org/abs/1304.1572,Stable and Informative Spectral Signatures for Graph Matching,"['stabl', 'inform', 'spectral', 'signatur', 'graph', 'match', 'paper', 'consid', 'approxim', 'weight', 'graph', 'match', 'problem', 'introduc', 'stabl', 'inform', 'first', 'second', 'order', 'compat', 'term', 'suitabl', 'inclus', 'popular', 'integ', 'quadrat', 'program', 'formul', 'approach', 'reli', 'rigor', 'analysi', 'stabil', 'spectral', 'signatur', 'base', 'graph', 'laplacian', 'case', 'first', 'order', 'term', 'deriv', 'object', 'function', 'measur', 'stabil', 'inform', 'given', 'spectral', 'signatur', 'optim', 'object', 'design', 'spectral', 'node', 'signatur', 'tune', 'specif', 'graph', 'match', 'also', 'introduc', 'pairwis', 'heat', 'kernel', 'distanc', 'stabl', 'second', 'order', 'compat', 'term', 'justifi', 'plausibl', 'show', 'certain', 'limit', 'case', 'converg', 'classic', 'adjac', 'matrix', 'base', 'second', 'order', 'compat', 'function', 'test', 'approach', 'synthet', 'graph', 'wide', 'use', 'hous', 'sequenc', 'real', 'imag', 'experi', 'show', 'superior', 'perform', 'first', 'second', 'order', 'compat', 'term', 'compar', 'commonli', 'use', 'one']",11
182,http://arxiv.org/abs/1304.2503,Simulating the Smart Grid,"['simul', 'smart', 'grid', 'major', 'challeng', 'transit', 'power', 'system', 'tackl', 'power', 'electron', 'also', 'commun', 'technolog', 'power', 'market', 'economi', 'user', 'accept', 'studi', 'simul', 'import', 'research', 'method', 'therein', 'help', 'avoid', 'costli', 'failur', 'common', 'smart', 'grid', 'simul', 'platform', 'still', 'miss', 'introduc', 'conceptu', 'model', 'agent', 'multipl', 'flow', 'network', 'flow', 'network', 'extend', 'depth', 'establish', 'power', 'flow', 'analysi', 'network', 'inform', 'flow', 'financi', 'transact', 'model', 'basi', 'compar', 'differ', 'power', 'system', 'simul', 'furthermor', 'quantit', 'comparison', 'simul', 'done', 'facilit', 'decis', 'suitabl', 'tool', 'comprehens', 'smart', 'grid', 'simul']",15
